"","X","Team","FG","FGA","X3P","FT","FTA","ORB","DRB","TOV","Opp.FG","Opp.FGA","Opp.3P","Opp.FT","Opp.FTA","Opp.ORB","Opp.DRB","Opp.TOV","Win.","eFG","OeFG","TOVp","oTOVp","ORBp","DRBp","FTp","oFTp"
"5328",1340,"miami-oh",24,50,11,10,24,8,20,10,24,53,4,15,22,13,27,15,1,0.59,0.491,0.118,0.166,0.229,0.426,0.2,0.2
"5329",1230,"alabama",24,54,3,17,22,10,30,17,19,52,4,16,20,5,21,13,1,0.472,0.404,0.182,0.152,0.323,0.588,0.315,0.315
"5330",12110,"mississippi-state",19,52,4,16,20,5,21,13,24,54,3,17,22,10,30,17,0,0.404,0.472,0.152,0.182,0.143,0.412,0.308,0.308
"5331",1518,"western-michigan",20,60,4,14,21,12,25,17,31,62,16,11,16,9,27,11,0,0.367,0.629,0.173,0.123,0.308,0.481,0.233,0.233
"5332",174,"ohio",31,62,16,11,16,9,27,11,20,60,4,14,21,12,25,17,1,0.629,0.367,0.123,0.173,0.265,0.519,0.177,0.177
"5333",1519,"saint-josephs",22,51,2,12,25,10,24,17,31,62,16,10,20,7,24,6,0,0.451,0.629,0.182,0.068,0.294,0.5,0.235,0.235
"5334",164,"rhode-island",31,62,16,10,20,7,24,6,22,51,2,12,25,10,24,17,1,0.629,0.451,0.068,0.182,0.226,0.5,0.161,0.161
"5335",1231,"dayton",29,56,14,18,25,3,27,12,25,66,7,17,27,9,22,9,1,0.643,0.432,0.128,0.088,0.12,0.551,0.321,0.321
"5336",1341,"st-bonaventure",25,66,7,17,27,9,22,9,29,56,14,18,25,3,27,12,0,0.432,0.643,0.088,0.128,0.25,0.449,0.258,0.258
"5337",1232,"arkansas",27,54,5,23,32,4,31,9,25,64,5,23,33,12,29,8,1,0.546,0.43,0.094,0.076,0.121,0.517,0.426,0.426
"5338",1425,"tennessee",25,64,5,23,33,12,29,8,27,54,5,23,32,4,31,9,0,0.43,0.546,0.076,0.094,0.279,0.483,0.359,0.359
"5339",1342,"oklahoma",23,62,5,6,11,9,16,12,21,49,5,13,18,5,27,14,0,0.411,0.48,0.14,0.172,0.25,0.372,0.097,0.097
"5340",13116,"texas-christian",21,49,5,13,18,5,27,14,23,62,5,6,11,9,16,12,1,0.48,0.411,0.172,0.14,0.238,0.628,0.265,0.265
"5341",1343,"west-virginia",28,59,7,13,24,12,19,13,25,49,7,20,30,7,19,12,0,0.534,0.582,0.135,0.131,0.387,0.5,0.22,0.22
"5342",13117,"texas-tech",25,49,7,20,30,7,19,12,28,59,7,13,24,12,19,13,1,0.582,0.534,0.131,0.135,0.269,0.5,0.408,0.408
"5343",165,"buffalo",21,67,4,8,10,7,20,9,31,60,7,17,26,8,34,11,0,0.343,0.575,0.104,0.113,0.171,0.37,0.119,0.119
"5344",1426,"toledo",31,60,7,17,26,8,34,11,21,67,4,8,10,7,20,9,1,0.575,0.343,0.113,0.104,0.286,0.63,0.283,0.283
"5345",1233,"boston-college",21,58,5,19,24,4,22,8,27,57,6,19,25,7,32,12,0,0.405,0.526,0.088,0.127,0.111,0.407,0.328,0.328
"5346",12111,"wake-forest",27,57,6,19,25,7,32,12,21,58,5,19,24,4,22,8,1,0.526,0.405,0.127,0.088,0.241,0.593,0.333,0.333
"5347",1234,"iowa-state",24,61,10,5,11,6,20,5,26,59,3,10,15,13,30,13,0,0.475,0.466,0.065,0.149,0.167,0.4,0.082,0.082
"5348",12112,"baylor",26,59,3,10,15,13,30,13,24,61,10,5,11,6,20,5,1,0.466,0.475,0.149,0.065,0.394,0.6,0.169,0.169
"5349",102,"villanova",19,51,6,14,17,7,15,6,23,51,5,15,15,6,21,8,0,0.431,0.5,0.081,0.107,0.25,0.417,0.275,0.275
"5350",1235,"butler",23,51,5,15,15,6,21,8,19,51,6,14,17,7,15,6,1,0.5,0.431,0.107,0.081,0.286,0.583,0.294,0.294
"5351",1344,"california-riverside",27,55,6,16,29,5,26,9,25,54,5,27,36,6,22,7,0,0.545,0.509,0.096,0.072,0.185,0.542,0.291,0.291
"5352",1236,"cal-state-northridge",25,54,5,27,36,6,22,7,27,55,6,16,29,5,26,9,1,0.509,0.545,0.072,0.096,0.188,0.458,0.5,0.5
"5353",1427,"california-santa-barbara",18,58,2,9,14,12,22,15,28,62,8,9,14,6,30,10,0,0.328,0.516,0.172,0.116,0.286,0.423,0.155,0.155
"5354",14112,"california-davis",28,62,8,9,14,6,30,10,18,58,2,9,14,12,22,15,1,0.516,0.328,0.116,0.172,0.214,0.577,0.145,0.145
"5355",1428,"long-beach-state",23,54,1,20,28,6,17,11,29,55,8,16,20,8,25,14,0,0.435,0.6,0.118,0.157,0.194,0.405,0.37,0.37
"5356",1520,"california-irvine",29,55,8,16,20,8,25,14,23,54,1,20,28,6,17,11,1,0.6,0.435,0.157,0.118,0.32,0.595,0.291,0.291
"5357",1345,"charleston-southern",28,49,9,17,23,3,22,14,28,56,7,29,38,6,19,2,0,0.663,0.562,0.162,0.021,0.136,0.537,0.347,0.347
"5358",1114,"campbell",28,56,7,29,38,6,19,2,28,49,9,17,23,3,22,14,1,0.562,0.663,0.021,0.162,0.214,0.463,0.518,0.518
"5359",1346,"quinnipiac",31,69,7,8,12,15,26,17,28,68,8,19,27,12,24,5,0,0.5,0.471,0.173,0.05,0.385,0.52,0.116,0.116
"5360",1429,"canisius",28,68,8,19,27,12,24,5,31,69,7,8,12,15,26,17,1,0.471,0.5,0.05,0.173,0.316,0.48,0.279,0.279
"5361",1347,"south-carolina-state",25,62,4,5,8,11,18,10,28,49,5,14,19,3,24,7,0,0.435,0.622,0.124,0.093,0.314,0.429,0.081,0.081
"5362",1237,"coppin-state",28,49,5,14,19,3,24,7,25,62,4,5,8,11,18,10,1,0.622,0.435,0.093,0.124,0.143,0.571,0.286,0.286
"5363",1430,"south-dakota",22,48,9,22,30,6,24,17,25,64,5,14,15,15,23,15,1,0.552,0.43,0.178,0.159,0.207,0.511,0.458,0.458
"5364",1348,"denver",25,64,5,14,15,15,23,15,22,48,9,22,30,6,24,17,0,0.43,0.552,0.159,0.178,0.385,0.489,0.219,0.219
"5365",1431,"georgia-tech",22,63,2,11,18,12,17,11,39,70,16,16,19,17,30,10,0,0.365,0.671,0.119,0.101,0.286,0.362,0.175,0.175
"5366",1521,"duke",39,70,16,16,19,17,30,10,22,63,2,11,18,12,17,11,1,0.671,0.365,0.101,0.119,0.5,0.638,0.229,0.229
"5367",1432,"virginia-commonwealth",37,65,5,15,21,8,25,16,29,60,9,20,30,9,20,15,1,0.608,0.558,0.156,0.142,0.286,0.556,0.231,0.231
"5368",14113,"duquesne",29,60,9,20,30,9,20,15,37,65,5,15,21,8,25,16,0,0.558,0.608,0.142,0.156,0.265,0.444,0.333,0.333
"5369",1433,"bradley",26,52,6,16,20,6,26,16,12,51,2,37,46,12,20,14,1,0.558,0.255,0.181,0.126,0.231,0.565,0.308,0.308
"5370",1238,"evansville",12,51,2,37,46,12,20,14,26,52,6,16,20,6,26,16,0,0.255,0.558,0.126,0.181,0.316,0.435,0.725,0.725
"5371",1239,"wyoming",20,63,6,24,31,11,21,10,26,57,5,28,37,11,37,12,0,0.365,0.5,0.096,0.113,0.229,0.362,0.381,0.381
"5372",1115,"fresno-state",26,57,5,28,37,11,37,12,20,63,6,24,31,11,21,10,1,0.5,0.365,0.113,0.096,0.344,0.638,0.491,0.491
"5373",1434,"massachusetts",34,73,8,5,7,12,30,12,30,68,9,17,28,10,24,8,0,0.521,0.507,0.13,0.077,0.333,0.556,0.068,0.068
"5374",103,"george-mason",30,68,9,17,28,10,24,8,34,73,8,5,7,12,30,12,1,0.507,0.521,0.077,0.13,0.25,0.444,0.25,0.25
"5375",1435,"south-carolina",26,61,5,10,17,11,23,7,17,47,4,23,30,10,28,15,1,0.467,0.404,0.082,0.162,0.282,0.451,0.164,0.164
"5376",1349,"georgia",17,47,4,23,30,10,28,15,26,61,5,10,17,11,23,7,0,0.404,0.467,0.162,0.082,0.303,0.549,0.489,0.489
"5377",1436,"north-carolina-at",16,42,9,12,14,3,18,14,23,58,9,13,16,13,21,8,0,0.488,0.474,0.199,0.097,0.125,0.462,0.286,0.286
"5378",1116,"hampton",23,58,9,13,16,13,21,8,16,42,9,12,14,3,18,14,1,0.474,0.488,0.097,0.199,0.419,0.538,0.224,0.224
"5379",1350,"winthrop",28,62,17,7,14,8,23,11,26,59,3,19,24,7,26,12,1,0.589,0.466,0.126,0.126,0.235,0.469,0.113,0.113
"5380",1240,"high-point",26,59,3,19,24,7,26,12,28,62,17,7,14,8,23,11,0,0.466,0.589,0.126,0.126,0.233,0.531,0.322,0.322
"5381",1437,"tulsa",17,46,7,20,22,9,24,13,20,55,5,19,26,14,17,7,0,0.446,0.409,0.16,0.079,0.346,0.585,0.435,0.435
"5382",1117,"houston",20,55,5,19,26,14,17,7,17,46,7,20,22,9,24,13,1,0.409,0.446,0.079,0.16,0.368,0.415,0.345,0.345
"5383",1351,"florida-am",27,61,10,14,23,10,26,10,25,65,6,10,17,14,26,14,1,0.525,0.431,0.106,0.145,0.278,0.5,0.23,0.23
"5384",13118,"howard",25,65,6,10,17,14,26,14,27,61,10,14,23,10,26,10,0,0.431,0.525,0.145,0.106,0.35,0.5,0.154,0.154
"5385",1241,"missouri-state",26,73,14,5,7,11,25,11,22,51,7,23,34,6,30,12,0,0.452,0.5,0.12,0.123,0.268,0.455,0.068,0.068
"5386",12113,"illinois-state",22,51,7,23,34,6,30,12,26,73,14,5,7,11,25,11,1,0.5,0.452,0.123,0.12,0.194,0.545,0.451,0.451
"5387",1242,"saint-louis",20,48,7,7,10,3,19,14,27,60,9,12,16,10,25,8,0,0.49,0.525,0.193,0.095,0.107,0.432,0.146,0.146
"5388",1522,"la-salle",27,60,9,12,16,10,25,8,20,48,7,7,10,3,19,14,1,0.525,0.49,0.095,0.193,0.345,0.568,0.2,0.2
"5389",1352,"presbyterian",31,66,7,7,11,10,12,9,29,49,9,12,17,4,20,18,0,0.523,0.684,0.104,0.213,0.333,0.375,0.106,0.106
"5390",104,"longwood",29,49,9,12,17,4,20,18,31,66,7,7,11,10,12,9,1,0.684,0.523,0.213,0.104,0.25,0.625,0.245,0.245
"5391",1523,"northern-iowa",23,58,7,13,18,7,23,12,27,47,10,13,21,2,29,12,0,0.457,0.681,0.136,0.149,0.194,0.442,0.224,0.224
"5392",1438,"loyola-il",27,47,10,13,21,2,29,12,23,58,7,13,18,7,23,12,1,0.681,0.457,0.149,0.136,0.08,0.558,0.277,0.277
"5393",1243,"penn-state",24,50,8,13,19,7,29,13,25,56,6,16,21,5,20,5,0,0.56,0.5,0.158,0.061,0.259,0.592,0.26,0.26
"5394",12114,"michigan",25,56,6,16,21,5,20,5,24,50,8,13,19,7,29,13,1,0.5,0.56,0.061,0.158,0.147,0.408,0.286,0.286
"5395",1524,"rutgers",25,60,3,12,27,13,16,13,33,57,11,16,22,7,26,10,0,0.442,0.675,0.129,0.112,0.333,0.381,0.2,0.2
"5396",166,"michigan-state",33,57,11,16,22,7,26,10,25,60,3,12,27,13,16,13,1,0.675,0.442,0.112,0.129,0.304,0.619,0.281,0.281
"5397",1439,"louisiana-state",35,73,7,11,16,9,32,9,27,63,7,16,26,9,28,14,1,0.527,0.484,0.091,0.135,0.243,0.533,0.151,0.151
"5398",1353,"missouri",27,63,7,16,26,9,28,14,35,73,7,11,16,9,32,9,0,0.484,0.527,0.135,0.091,0.22,0.467,0.254,0.254
"5399",1244,"norfolk-state",22,55,3,9,16,8,28,19,20,60,4,14,21,9,23,14,0,0.427,0.367,0.21,0.147,0.258,0.549,0.164,0.164
"5400",1354,"morgan-state",20,60,4,14,21,9,23,14,22,55,3,9,16,8,28,19,1,0.367,0.427,0.147,0.21,0.243,0.451,0.233,0.233
"5401",1440,"ipfw",30,65,10,10,13,11,21,15,26,56,8,18,22,5,22,12,1,0.538,0.536,0.161,0.133,0.333,0.488,0.154,0.154
"5402",1245,"nebraska-omaha",26,56,8,18,22,5,22,12,30,65,10,10,13,11,21,15,0,0.536,0.538,0.133,0.161,0.192,0.512,0.321,0.321
"5403",1118,"san-diego-state",26,67,13,4,6,8,23,7,26,65,9,11,16,12,31,8,0,0.485,0.469,0.087,0.089,0.205,0.426,0.06,0.06
"5404",105,"nevada",26,65,9,11,16,12,31,8,26,67,13,4,6,8,23,7,1,0.469,0.485,0.089,0.087,0.343,0.574,0.169,0.169
"5405",1441,"boise-state",31,64,8,7,9,11,30,11,19,64,3,18,29,13,23,8,1,0.547,0.32,0.13,0.079,0.324,0.566,0.109,0.109
"5406",14114,"nevada-las-vegas",19,64,3,18,29,13,23,8,31,64,8,7,9,11,30,11,0,0.32,0.547,0.079,0.13,0.302,0.434,0.281,0.281
"5407",1355,"siena",23,62,3,17,23,12,22,14,23,54,6,19,24,8,24,20,0,0.395,0.481,0.141,0.203,0.333,0.478,0.274,0.274
"5408",13119,"niagara",23,54,6,19,24,8,24,20,23,62,3,17,23,12,22,14,1,0.481,0.395,0.203,0.141,0.267,0.522,0.352,0.352
"5409",1356,"brown",23,51,8,19,29,5,21,20,19,48,6,31,35,6,27,16,0,0.529,0.458,0.199,0.161,0.156,0.438,0.373,0.373
"5410",1525,"njit",19,48,6,31,35,6,27,16,23,51,8,19,29,5,21,20,1,0.458,0.529,0.161,0.199,0.222,0.562,0.646,0.646
"5411",1119,"virginia-tech",25,58,13,15,24,4,17,20,41,64,6,16,24,6,32,17,0,0.543,0.688,0.195,0.161,0.111,0.347,0.259,0.259
"5412",175,"north-carolina-state",41,64,6,16,24,6,32,17,25,58,13,15,24,4,17,20,1,0.688,0.543,0.161,0.195,0.261,0.653,0.25,0.25
"5413",1442,"louisville",25,64,7,13,18,13,19,11,25,57,5,22,25,8,26,12,0,0.445,0.482,0.118,0.127,0.333,0.422,0.203,0.203
"5414",1246,"notre-dame",25,57,5,22,25,8,26,12,25,64,7,13,18,13,19,11,1,0.482,0.445,0.127,0.118,0.296,0.578,0.386,0.386
"5415",1357,"virginia",33,67,8,2,5,6,18,6,29,54,13,17,28,9,29,14,0,0.552,0.657,0.076,0.145,0.171,0.383,0.03,0.03
"5416",106,"pittsburgh",29,54,13,17,28,9,29,14,33,67,8,2,5,6,18,6,1,0.657,0.552,0.145,0.076,0.333,0.617,0.315,0.315
"5417",1247,"georgetown",27,65,8,8,16,12,21,8,24,54,6,22,30,11,28,10,0,0.477,0.5,0.089,0.106,0.3,0.429,0.123,0.123
"5418",12115,"providence",24,54,6,22,30,11,28,10,27,65,8,8,16,12,21,8,1,0.5,0.477,0.106,0.089,0.344,0.571,0.407,0.407
"5419",1443,"gardner-webb",28,54,4,10,24,7,20,10,22,56,8,7,13,13,27,20,1,0.556,0.464,0.113,0.224,0.206,0.426,0.185,0.185
"5420",1358,"radford",22,56,8,7,13,13,27,20,28,54,4,10,24,7,20,10,0,0.464,0.556,0.224,0.113,0.394,0.574,0.125,0.125
"5421",1359,"fordham",28,56,7,9,12,10,22,15,29,54,10,12,15,4,20,11,0,0.562,0.63,0.18,0.137,0.333,0.524,0.161,0.161
"5422",1248,"richmond",29,54,10,12,15,4,20,11,28,56,7,9,12,10,22,15,1,0.63,0.562,0.137,0.18,0.154,0.476,0.222,0.222
"5423",1360,"colorado-state",27,58,4,18,24,11,25,8,28,67,9,6,8,9,19,8,1,0.5,0.485,0.088,0.096,0.367,0.568,0.31,0.31
"5424",1444,"san-jose-state",28,67,9,6,8,9,19,8,27,58,4,18,24,11,25,8,0,0.485,0.5,0.096,0.088,0.265,0.432,0.09,0.09
"5425",1249,"bethune-cookman",33,77,11,14,23,21,28,14,35,72,12,22,37,13,26,6,0,0.5,0.569,0.122,0.052,0.447,0.519,0.182,0.182
"5426",1445,"savannah-state",35,72,12,22,37,13,26,6,33,77,11,14,23,21,28,14,1,0.569,0.5,0.052,0.122,0.317,0.481,0.306,0.306
"5427",1250,"texas-southern",23,53,3,33,38,3,22,12,25,58,5,19,26,11,23,17,1,0.462,0.474,0.116,0.168,0.115,0.489,0.623,0.623
"5428",1446,"southern",25,58,5,19,26,11,23,17,23,53,3,33,38,3,22,12,0,0.474,0.462,0.168,0.116,0.333,0.511,0.328,0.328
"5429",1361,"indiana-state",25,64,11,13,18,5,26,11,28,65,6,18,25,13,34,14,0,0.477,0.477,0.118,0.134,0.128,0.433,0.203,0.203
"5430",13120,"southern-illinois",28,65,6,18,25,13,34,14,25,64,11,13,18,5,26,11,1,0.477,0.477,0.134,0.118,0.333,0.567,0.277,0.277
"5431",1251,"temple",24,61,10,7,10,7,15,10,24,50,7,24,34,10,30,11,0,0.475,0.55,0.123,0.115,0.189,0.333,0.115,0.115
"5432",107,"southern-methodist",24,50,7,24,34,10,30,11,24,61,10,7,10,7,15,10,1,0.55,0.475,0.115,0.123,0.4,0.667,0.48,0.48
"5433",1252,"creighton",34,65,5,12,16,6,27,8,28,71,7,9,13,8,24,8,1,0.562,0.444,0.089,0.087,0.2,0.529,0.185,0.185
"5434",12116,"st-johns-ny",28,71,7,9,13,8,24,8,34,65,5,12,16,6,27,8,0,0.444,0.562,0.087,0.089,0.229,0.471,0.127,0.127
"5435",1120,"miami-fl",21,54,11,2,10,10,13,14,25,44,8,12,14,4,24,14,0,0.491,0.659,0.178,0.193,0.294,0.351,0.037,0.037
"5436",11110,"syracuse",25,44,8,12,14,4,24,14,21,54,11,2,10,10,13,14,1,0.659,0.491,0.193,0.178,0.235,0.649,0.273,0.273
"5437",1447,"oklahoma-state",26,61,8,19,23,8,23,11,25,57,7,25,33,9,24,11,0,0.492,0.5,0.115,0.108,0.25,0.489,0.311,0.311
"5438",1121,"texas",25,57,7,25,33,9,24,11,26,61,8,19,23,8,23,11,1,0.5,0.492,0.108,0.115,0.281,0.511,0.439,0.439
"5439",1448,"new-mexico",28,53,4,15,20,8,20,15,25,53,10,19,28,10,19,12,0,0.566,0.566,0.17,0.128,0.296,0.513,0.283,0.283
"5440",1253,"utah-state",25,53,10,19,28,10,19,12,28,53,4,15,20,8,20,15,1,0.566,0.566,0.128,0.17,0.333,0.487,0.358,0.358
"5441",1449,"auburn",22,68,6,11,13,12,23,12,28,58,14,10,16,7,32,14,0,0.368,0.603,0.128,0.158,0.273,0.418,0.162,0.162
"5442",1254,"vanderbilt",28,58,14,10,16,7,32,14,22,68,6,11,13,12,23,12,1,0.603,0.368,0.158,0.128,0.233,0.582,0.172,0.172
"5443",1362,"oregon",31,60,14,7,11,6,26,12,24,58,4,9,16,7,18,11,1,0.633,0.448,0.144,0.129,0.25,0.591,0.117,0.117
"5444",1450,"washington",24,58,4,9,16,7,18,11,31,60,14,7,11,6,26,12,0,0.448,0.633,0.129,0.144,0.212,0.409,0.155,0.155
"5445",1255,"oregon-state",24,51,10,4,13,7,14,11,28,52,5,14,15,7,24,7,0,0.569,0.587,0.146,0.094,0.226,0.368,0.078,0.078
"5446",12117,"washington-state",28,52,5,14,15,7,24,7,24,51,10,4,13,7,14,11,1,0.587,0.569,0.094,0.146,0.333,0.632,0.269,0.269
"5447",1256,"south-dakota-state",22,53,8,22,29,2,33,7,26,62,16,14,21,6,32,5,0,0.491,0.548,0.078,0.057,0.059,0.508,0.415,0.415
"5448",12118,"western-illinois",26,62,16,14,21,6,32,5,22,53,8,22,29,2,33,7,1,0.548,0.491,0.057,0.078,0.154,0.492,0.226,0.226
"5449",167,"drake",23,61,9,10,16,4,18,15,37,76,8,8,11,18,32,14,0,0.451,0.539,0.162,0.138,0.111,0.36,0.164,0.164
"5450",191,"wichita-state",37,76,8,8,11,18,32,14,23,61,9,10,16,4,18,15,1,0.539,0.451,0.138,0.162,0.5,0.64,0.105,0.105
"5451",1363,"colorado",27,59,5,18,20,12,22,12,29,62,10,10,11,10,18,10,0,0.5,0.548,0.131,0.12,0.4,0.55,0.305,0.305
"5452",1122,"arizona-state",29,62,10,10,11,10,18,10,27,59,5,18,20,12,22,12,1,0.548,0.5,0.12,0.131,0.312,0.45,0.161,0.161
"5453",1364,"tennessee-martin",25,60,7,10,13,9,22,12,28,55,18,9,11,6,25,13,0,0.475,0.673,0.14,0.164,0.265,0.468,0.167,0.167
"5454",1451,"belmont",28,55,18,9,11,6,25,13,25,60,7,10,13,9,22,12,1,0.673,0.475,0.164,0.14,0.214,0.532,0.164,0.164
"5455",1365,"mount-st-marys",27,58,4,13,21,8,20,4,26,58,4,16,21,8,25,10,0,0.5,0.483,0.048,0.112,0.242,0.444,0.224,0.224
"5456",1257,"bryant",26,58,4,16,21,8,25,10,27,58,4,13,21,8,20,4,1,0.483,0.5,0.112,0.048,0.286,0.556,0.276,0.276
"5457",1258,"hawaii",22,64,4,16,23,16,20,13,24,53,2,17,27,9,29,16,0,0.375,0.472,0.129,0.166,0.356,0.408,0.25,0.25
"5458",1526,"cal-state-fullerton",24,53,2,17,27,9,29,16,22,64,4,16,23,16,20,13,1,0.472,0.375,0.166,0.129,0.31,0.592,0.321,0.321
"5459",1259,"sacred-heart",23,54,6,12,17,6,27,13,26,62,2,8,16,13,18,9,1,0.481,0.435,0.154,0.103,0.25,0.6,0.222,0.222
"5460",108,"central-connecticut-state",26,62,2,8,16,13,18,9,23,54,6,12,17,6,27,13,0,0.435,0.481,0.103,0.154,0.325,0.4,0.129,0.129
"5461",1366,"wofford",24,52,10,8,9,2,24,14,28,56,5,16,22,7,22,9,0,0.558,0.545,0.186,0.103,0.083,0.522,0.154,0.154
"5462",1260,"chattanooga",28,56,5,16,22,7,22,9,24,52,10,8,9,2,24,14,1,0.545,0.558,0.103,0.186,0.226,0.478,0.286,0.286
"5463",1452,"texas-pan-american",32,71,6,13,17,13,37,14,20,63,4,20,29,10,25,13,1,0.493,0.349,0.137,0.123,0.342,0.597,0.183,0.183
"5464",1367,"chicago-state",20,63,4,20,29,10,25,13,32,71,6,13,17,13,37,14,0,0.349,0.493,0.123,0.137,0.213,0.403,0.317,0.317
"5465",1453,"east-tennessee-state",42,77,10,21,35,14,36,12,21,67,6,23,35,12,26,20,1,0.61,0.358,0.096,0.163,0.35,0.581,0.273,0.273
"5466",168,"citadel",21,67,6,23,35,12,26,20,42,77,10,21,35,14,36,12,0,0.358,0.61,0.163,0.096,0.25,0.419,0.343,0.343
"5467",1261,"holy-cross",23,46,11,10,21,4,18,8,22,42,9,8,9,3,23,16,1,0.62,0.631,0.106,0.237,0.148,0.439,0.217,0.217
"5468",12119,"colgate",22,42,9,8,9,3,23,16,23,46,11,10,21,4,18,8,0,0.631,0.62,0.237,0.106,0.143,0.561,0.19,0.19
"5469",1454,"towson",24,56,2,7,16,10,24,11,20,51,6,16,28,11,21,11,0,0.446,0.451,0.132,0.122,0.323,0.533,0.125,0.125
"5470",1262,"college-of-charleston",20,51,6,16,28,11,21,11,24,56,2,7,16,10,24,11,1,0.451,0.446,0.122,0.132,0.314,0.467,0.314,0.314
"5471",1368,"north-carolina-wilmington",33,64,9,15,21,6,33,10,25,66,7,15,26,12,24,13,1,0.586,0.432,0.105,0.123,0.2,0.579,0.234,0.234
"5472",1263,"drexel",25,66,7,15,26,12,24,13,33,64,9,15,21,6,33,10,0,0.432,0.586,0.123,0.105,0.267,0.421,0.227,0.227
"5473",1527,"southern-illinois-edwardsville",16,54,7,22,29,8,22,10,29,57,0,20,24,8,33,8,0,0.361,0.509,0.107,0.089,0.195,0.4,0.407,0.407
"5474",1455,"eastern-kentucky",29,57,0,20,24,8,33,8,16,54,7,22,29,8,22,10,1,0.509,0.361,0.089,0.107,0.267,0.6,0.351,0.351
"5475",1264,"montana-state",22,58,9,11,15,8,13,12,29,48,10,14,19,8,24,11,0,0.457,0.708,0.14,0.14,0.25,0.351,0.19,0.19
"5476",1369,"eastern-washington",29,48,10,14,19,8,24,11,22,58,9,11,15,8,13,12,1,0.708,0.457,0.14,0.14,0.381,0.649,0.292,0.292
"5477",1370,"davidson",27,69,8,7,8,11,22,10,26,53,11,10,13,6,29,15,0,0.449,0.594,0.114,0.184,0.275,0.431,0.101,0.101
"5478",13121,"george-washington",26,53,11,10,13,6,29,15,27,69,8,7,8,11,22,10,1,0.594,0.449,0.184,0.114,0.214,0.569,0.189,0.189
"5479",1371,"james-madison",24,46,5,9,14,5,27,14,17,49,6,14,19,6,19,14,1,0.576,0.408,0.188,0.17,0.208,0.587,0.196,0.196
"5480",1123,"hofstra",17,49,6,14,19,6,19,14,24,46,5,9,14,5,27,14,0,0.408,0.576,0.17,0.188,0.182,0.413,0.286,0.286
"5481",1265,"southeastern-louisiana",26,69,3,19,22,21,15,17,27,59,4,23,28,15,19,15,0,0.399,0.492,0.157,0.146,0.525,0.441,0.275,0.275
"5482",12120,"houston-baptist",27,59,4,23,28,15,19,15,26,69,3,19,22,21,15,17,1,0.492,0.399,0.146,0.157,0.5,0.559,0.39,0.39
"5483",1266,"montana",20,58,12,18,24,10,17,5,20,44,3,14,24,8,28,20,1,0.448,0.489,0.057,0.226,0.263,0.378,0.31,0.31
"5484",1372,"idaho",20,44,3,14,24,8,28,20,20,58,12,18,24,10,17,5,0,0.489,0.448,0.226,0.057,0.32,0.622,0.318,0.318
"5485",1456,"northwestern-state",25,56,3,27,36,7,33,18,25,58,8,26,44,6,22,10,0,0.473,0.5,0.163,0.089,0.241,0.6,0.482,0.482
"5486",14115,"incarnate-word",25,58,8,26,44,6,22,10,25,56,3,27,36,7,33,18,1,0.5,0.473,0.089,0.163,0.154,0.4,0.448,0.448
"5487",1267,"murray-state",23,55,13,17,22,12,21,8,20,46,5,18,29,5,21,9,1,0.536,0.489,0.094,0.107,0.364,0.5,0.309,0.309
"5488",1528,"jacksonville-state",20,46,5,18,29,5,21,9,23,55,13,17,22,12,21,8,0,0.489,0.536,0.107,0.094,0.192,0.5,0.391,0.391
"5489",1457,"army",26,62,8,14,20,6,31,12,28,66,9,14,17,8,29,12,0,0.484,0.492,0.127,0.126,0.171,0.517,0.226,0.226
"5490",1268,"lafayette",28,66,9,14,17,8,29,12,26,62,8,14,20,6,31,12,1,0.492,0.484,0.126,0.127,0.205,0.483,0.212,0.212
"5491",1269,"new-orleans",24,61,6,12,17,11,22,15,19,50,5,19,30,10,26,17,1,0.443,0.43,0.161,0.174,0.297,0.458,0.197,0.197
"5492",1529,"lamar",19,50,5,19,30,10,26,17,24,61,6,12,17,11,22,15,0,0.43,0.443,0.174,0.161,0.312,0.542,0.38,0.38
"5493",1458,"loyola-md",26,52,11,21,25,7,20,18,28,49,11,16,21,4,17,17,1,0.606,0.684,0.189,0.194,0.292,0.541,0.404,0.404
"5494",1124,"lehigh",28,49,11,16,21,4,17,17,26,52,11,21,25,7,20,18,0,0.684,0.606,0.194,0.189,0.167,0.459,0.327,0.327
"5495",1270,"fisk",14,67,7,8,13,4,15,17,41,77,22,22,30,21,47,15,0,0.261,0.675,0.174,0.123,0.078,0.242,0.119,0.119
"5496",1125,"lipscomb",41,77,22,22,30,21,47,15,14,67,7,8,13,4,15,17,1,0.675,0.261,0.123,0.174,0.583,0.758,0.286,0.286
"5497",1530,"texas-el-paso",17,50,2,8,11,4,28,18,21,56,10,12,16,8,26,11,0,0.36,0.464,0.227,0.132,0.133,0.519,0.16,0.16
"5498",1373,"louisiana-tech",21,56,10,12,16,8,26,11,17,50,2,8,11,4,28,18,1,0.464,0.36,0.132,0.227,0.222,0.481,0.214,0.214
"5499",1374,"vermont",36,57,7,11,21,8,25,12,28,58,7,14,15,3,18,12,1,0.693,0.543,0.133,0.14,0.308,0.581,0.193,0.193
"5500",1271,"maine",28,58,7,14,15,3,18,12,36,57,7,11,21,8,25,12,0,0.543,0.693,0.14,0.133,0.107,0.419,0.241,0.241
"5501",1531,"fairfield",31,52,10,25,36,3,23,11,29,64,5,16,27,12,20,9,1,0.692,0.492,0.111,0.09,0.13,0.535,0.481,0.481
